1	11	_	bring	A cold and melancholy walk of a couple of miles brought us to a high wooden gate , which opened into a gloomy avenue of chestnuts .	file://conllu/en/doyle_wist.02.conllu#s1_0	
2	6	_	lead	The curved and shadowed drive led us to a low , dark house , pitch black against a slate coloured sky .	file://conllu/en/doyle_wist.02.conllu#s2_0	
3	12	_	pee	From the front window upon the left of the door there peeped a glimmer of a feeble light .	file://conllu/en/doyle_wist.02.conllu#s3_0	
4	10	_	say	&quot; There 's a constable in possession , &quot; said Baynes .	file://conllu/en/doyle_wist.02.conllu#s4_0	
5	4	_	knock	&quot; I 'll knock at the window . &quot;	file://conllu/en/doyle_wist.02.conllu#s5_0	
6	2	and?	step	He stepped across the grass plot and tapped with his hand on the pane .	file://conllu/en/doyle_wist.02.conllu#s6_0	
7	23	and?	cry (cry hear see)	Through the fogged glass I dimly saw a man spring up from a chair beside the fire , and heard a sharp cry from within the room .	file://conllu/en/doyle_wist.02.conllu#s7_0	
8	2	later?	instant	An instant later a white faced , hard breathing policeman had opened the door , the candle wavering in his trembling hand .	file://conllu/en/doyle_wist.02.conllu#s8_0	
9	3	_	be (be matter)	&quot; What 's the matter , Walters ? &quot; asked Baynes sharply .	file://conllu/en/doyle_wist.02.conllu#s9_0	
10	3	and?	mop	The man mopped his forehead with his handkerchief and gave a long sigh of relief .	file://conllu/en/doyle_wist.02.conllu#s10_0	
11	3	_	be (be glad)	&quot; I am glad you have come , sir .	file://conllu/en/doyle_wist.02.conllu#s11_0	
12	3	and?	be (be evening)	It has been a long evening , and I do n't think my nerve is as good as it was . &quot;	file://conllu/en/doyle_wist.02.conllu#s12_0	
13	3	_	nerve	&quot; Your nerve , Walters ?	file://conllu/en/doyle_wist.02.conllu#s13_0	
14	5	_	think	I should not have thought you had a nerve in your body . &quot;	file://conllu/en/doyle_wist.02.conllu#s14_0	
15	4	_	sir	&quot; Well , sir , it 's this lonely , silent house and the queer thing in the kitchen .	file://conllu/en/doyle_wist.02.conllu#s15_0	
16	9	when?	think	Then when you tapped at the window I thought it had come again . &quot;	file://conllu/en/doyle_wist.02.conllu#s16_0	
17	5	_	come	&quot; That what had come again ? &quot;	file://conllu/en/doyle_wist.02.conllu#s17_0	
18	3	_	devil	&quot; The devil , sir , for all I know .	file://conllu/en/doyle_wist.02.conllu#s18_0	
19	2	_	be (be window)	It was at the window . &quot;	file://conllu/en/doyle_wist.02.conllu#s19_0	
20	3	when?	be (be window)	&quot; What was at the window , and when ? &quot;	file://conllu/en/doyle_wist.02.conllu#s20_0	
21	3	_	be (be ago)	&quot; It was just about two hours ago .	file://conllu/en/doyle_wist.02.conllu#s21_0	
22	3	_	be (be fade)	The light was just fading .	file://conllu/en/doyle_wist.02.conllu#s22_0	
23	3	_	sit	I was sitting reading in the chair .	file://conllu/en/doyle_wist.02.conllu#s23_0	
24	4	_	know	I do n't know what made me look up , but there was a face looking in at me through the lower pane .	file://conllu/en/doyle_wist.02.conllu#s24_0	
25	1	_	Lord	Lord , sir , what a face it was !	file://conllu/en/doyle_wist.02.conllu#s25_0	
26	3	_	see	I 'll see it in my dreams . &quot;	file://conllu/en/doyle_wist.02.conllu#s26_0	
27	2	_	Tut	&quot; Tut , tut , Walters .	file://conllu/en/doyle_wist.02.conllu#s27_0	
28	4	for?	talk	This is not talk for a police -constable . &quot;	file://conllu/en/doyle_wist.02.conllu#s28_0	
29	8	but?	know (know know)	&quot; I know , sir , I know ; but it shook me , sir , and there 's no use to deny it .	file://conllu/en/doyle_wist.02.conllu#s29_0	
30	2	nor?	be (be black)	It was n't black , sir , nor was it white , nor any colour that I know but a kind of queer shade like clay with a splash of milk in it .	file://conllu/en/doyle_wist.02.conllu#s30_0	
31	3	then?	be	Then there was the size of it it was twice yours , sir .	file://conllu/en/doyle_wist.02.conllu#s31_0	
32	11	and?	eyes	And the look of it the great staring goggle eyes , and the line of white teeth like a hungry beast .	file://conllu/en/doyle_wist.02.conllu#s32_0	
33	2	_	tell	I tell you , sir , I could n't move a finger , nor get my breath , till it whisked away and was gone .	file://conllu/en/doyle_wist.02.conllu#s33_0	
34	18	_	&quot;	Out I ran and through the shrubbery , but thank God there was no one there . &quot;	file://conllu/en/doyle_wist.02.conllu#s34_0	
35	17	for?	put	&quot; If I did n't know you were a good man , Walters , I should put a black mark against you for this .	file://conllu/en/doyle_wist.02.conllu#s35_0	
36	13	if?	thank	If it were the devil himself a constable on duty should never thank	file://conllu/en/doyle_wist.02.conllu#s36_0	
37	1	_	God	God that he could not lay his hands upon him .	file://conllu/en/doyle_wist.02.conllu#s37_0	
38	2	_	suppose	I suppose the whole thing is not a vision and a touch of nerves ? &quot;	file://conllu/en/doyle_wist.02.conllu#s38_0	
39	13	_	say	&quot; That , at least , is very easily settled , &quot; said Holmes , lighting his little pocket lantern .	file://conllu/en/doyle_wist.02.conllu#s39_0	
40	6	_	report (report say)	&quot; Yes , &quot; he reported , after a short examination of the grass bed , &quot; a number twelve shoe , I should say .	file://conllu/en/doyle_wist.02.conllu#s40_0	
41	16	if?	be (be giant)	If he was all on the same scale as his foot he must certainly have been a giant . &quot;	file://conllu/en/doyle_wist.02.conllu#s41_0	
42	3	_	become	&quot; What became of him ? &quot;	file://conllu/en/doyle_wist.02.conllu#s42_0	
43	3	and?	seem	&quot; He seems to have broken through the shrubbery and made for the road . &quot;	file://conllu/en/doyle_wist.02.conllu#s43_0	
44	5	and?	say	&quot; Well , &quot; said the inspector with a grave and thoughtful face , &quot; whoever he may have been , and whatever he may have wanted , he 's gone for the present , and we have more immediate things to attend to .	file://conllu/en/doyle_wist.02.conllu#s44_0	
45	12	_	show	Now , Mr. Holmes , with your permission , I will show you round the house . &quot;	file://conllu/en/doyle_wist.02.conllu#s45_0	
46	9	_	yield	The various bedrooms and sitting rooms had yielded nothing to a careful search .	file://conllu/en/doyle_wist.02.conllu#s46_0	
47	5	and?	bring	Apparently the tenants had brought little or nothing with them , and all the furniture down to the smallest details had been taken over with the house .	file://conllu/en/doyle_wist.02.conllu#s47_0	
48	19	_	leave	A good deal of clothing with the stamp of Marx and Co. , High Holborn , had been left behind .	file://conllu/en/doyle_wist.02.conllu#s48_0	
49	6	_	make	Telegraphic inquiries had been already made which showed that Marx knew nothing of his customer save that he was a good payer .	file://conllu/en/doyle_wist.02.conllu#s49_0	
50	1	and?	Odd	Odds and ends , some pipes , a few novels , two of them in Spanish , an old fashioned pinfire revolver , and a guitar were among the personal property .	file://conllu/en/doyle_wist.02.conllu#s50_0	
51	8	_	say	&quot; Nothing in all this , &quot; said Baynes , stalking , candle in hand , from room to room .	file://conllu/en/doyle_wist.02.conllu#s51_0	
52	9	but?	invite	&quot; But now , Mr. Holmes , I invite your attention to the kitchen . &quot;	file://conllu/en/doyle_wist.02.conllu#s52_0	
53	2	_	be (be gloomy)	It was a gloomy , high ceilinged room at the back of the house , with a straw litter in one corner , which served apparently as a bed for the cook .	file://conllu/en/doyle_wist.02.conllu#s53_0	
54	4	_	pile	The table was piled with half eaten dishes and dirty plates , the debris of last night 's dinner .	file://conllu/en/doyle_wist.02.conllu#s54_0	
55	7	_	say	&quot; Look at this , &quot; said Baynes .	file://conllu/en/doyle_wist.02.conllu#s55_0	
56	5	_	make	&quot; What do you make of it ? &quot;	file://conllu/en/doyle_wist.02.conllu#s56_0	
57	9	before?	object (object hold)	He held up his candle before an extraordinary object which stood at the back of the dresser .	file://conllu/en/doyle_wist.02.conllu#s57_0	
58	4	and?	wrinkle	It was so wrinkled and shrunken and withered that it was difficult to say what it might have been .	file://conllu/en/doyle_wist.02.conllu#s58_0	
59	2	but?	could	One could but say that it was black and leathery and that it bore some resemblance to a dwarfish , human figure .	file://conllu/en/doyle_wist.02.conllu#s59_0	
60	22	then?	seem (seem think)	At first , as I examined it , I thought that it was a mummified negro baby , and then it seemed a very twisted and ancient monkey .	file://conllu/en/doyle_wist.02.conllu#s60_0	
61	4	finally?	leave	Finally I was left in doubt as to whether it was animal or human .	file://conllu/en/doyle_wist.02.conllu#s61_0	
62	8	_	string	A double band of white shells were strung round the centre of it .	file://conllu/en/doyle_wist.02.conllu#s62_0	
63	11	indeed?	say	&quot; Very interesting very interesting , indeed ! &quot; said Holmes , peering at this sinister relic .	file://conllu/en/doyle_wist.02.conllu#s63_0	
64	3	_	more	&quot; Anything more ? &quot;	file://conllu/en/doyle_wist.02.conllu#s64_0	
65	4	and?	lead	In silence Baynes led the way to the sink and held forward his candle .	file://conllu/en/doyle_wist.02.conllu#s65_0	
66	12	_	tear	The limbs and body of some large , white bird , torn savagely to pieces with the feathers still on , were littered all over it .	file://conllu/en/doyle_wist.02.conllu#s66_0	
67	2	_	point	Holmes pointed to the wattles on the severed head .	file://conllu/en/doyle_wist.02.conllu#s67_0	
68	7	_	say	&quot; A white cock , &quot; said he .	file://conllu/en/doyle_wist.02.conllu#s68_0	
69	3	_	interesting	&quot; Most interesting !	file://conllu/en/doyle_wist.02.conllu#s69_0	
70	2	_	be (be case)	It is really a very curious case . &quot;	file://conllu/en/doyle_wist.02.conllu#s70_0	
71	5	but?	keep	But Mr. Baynes had kept his most sinister exhibit to the last .	file://conllu/en/doyle_wist.02.conllu#s71_0	
72	6	_	draw	From under the sink he drew a zinc pail which contained a quantity of blood .	file://conllu/en/doyle_wist.02.conllu#s72_0	
73	6	then?	take	Then from the table he took a platter heaped with small pieces of charred bone .	file://conllu/en/doyle_wist.02.conllu#s73_0	
74	5	and?	kill	&quot; Something has been killed and something has been burned .	file://conllu/en/doyle_wist.02.conllu#s74_0	
75	2	_	rak	We raked all these out of the fire .	file://conllu/en/doyle_wist.02.conllu#s75_0	
76	2	_	have	We had a doctor in this morning .	file://conllu/en/doyle_wist.02.conllu#s76_0	
77	2	_	say	He says that they are not human . &quot;	file://conllu/en/doyle_wist.02.conllu#s77_0	
78	2	and?	smile	Holmes smiled and rubbed his hands .	file://conllu/en/doyle_wist.02.conllu#s78_0	
79	4	_	congratulate	&quot; I must congratulate you , Inspector , on handling so distinctive and instructive a case .	file://conllu/en/doyle_wist.02.conllu#s79_0	
80	7	if?	say (say seem)	Your powers , if I may say so without offence , seem superior to your opportunities . &quot;	file://conllu/en/doyle_wist.02.conllu#s80_0	
81	5	_	eye	Inspector Baynes 's small eyes twinkled with pleasure .	file://conllu/en/doyle_wist.02.conllu#s81_0	
82	3	_	be (be right)	&quot; You 're right , Mr. Holmes .	file://conllu/en/doyle_wist.02.conllu#s82_0	
83	2	_	stagnate	We stagnate in the provinces .	file://conllu/en/doyle_wist.02.conllu#s83_0	
84	6	and?	give	A case of this sort gives a man a chance , and I hope that I shall take it .	file://conllu/en/doyle_wist.02.conllu#s84_0	
85	4	_	make	What do you make of these bones ? &quot;	file://conllu/en/doyle_wist.02.conllu#s85_0	
86	3	_	lamb	&quot; A lamb , I should say , or a kid . &quot;	file://conllu/en/doyle_wist.02.conllu#s86_0	
87	5	and?	cock	&quot; And the white cock ? &quot;	file://conllu/en/doyle_wist.02.conllu#s87_0	
88	4	_	Mr.	&quot; Curious , Mr. Baynes , very curious .	file://conllu/en/doyle_wist.02.conllu#s88_0	
89	3	_	say	I should say almost unique . &quot;	file://conllu/en/doyle_wist.02.conllu#s89_0	
90	4	_	sir	&quot; Yes , sir , there must have been some very strange people with some very strange ways in this house .	file://conllu/en/doyle_wist.02.conllu#s90_0	
91	4	_	be (be dead)	One of them is dead .	file://conllu/en/doyle_wist.02.conllu#s91_0	
92	4	and?	follow	Did his companions follow him and kill him ?	file://conllu/en/doyle_wist.02.conllu#s92_0	
93	13	for?	watch	If they did we should have them , for every port is watched .	file://conllu/en/doyle_wist.02.conllu#s93_0	
94	5	but?	be (be different)	But my own views are different .	file://conllu/en/doyle_wist.02.conllu#s94_0	
95	8	_	be (be different)	Yes , sir , my own views are very different . &quot;	file://conllu/en/doyle_wist.02.conllu#s95_0	
96	3	then?	have	&quot; You have a theory then ? &quot;	file://conllu/en/doyle_wist.02.conllu#s96_0	
97	5	and?	work	&quot; And I 'll work it myself , Mr. Holmes .	file://conllu/en/doyle_wist.02.conllu#s97_0	
98	2	so?	be (be credit)	It 's only due to my own credit to do so .	file://conllu/en/doyle_wist.02.conllu#s98_0	
99	4	still?	make	Your name is made , but I have still to make mine .	file://conllu/en/doyle_wist.02.conllu#s99_0	
100	3	_	be (be glad)	I should be glad to be able to say afterwards that I had solved it without your help . &quot;	file://conllu/en/doyle_wist.02.conllu#s100_0	
101	1	_	Holmes	Holmes laughed good humoredly .	file://conllu/en/doyle_wist.02.conllu#s101_0	
102	9	_	say	&quot; Well , well , Inspector , &quot; said he .	file://conllu/en/doyle_wist.02.conllu#s102_0	
103	4	and?	follow	&quot; Do you follow your path and I will follow mine .	file://conllu/en/doyle_wist.02.conllu#s103_0	
104	3	if?	be (be much)	My results are always very much at your service if you care to apply to me for them .	file://conllu/en/doyle_wist.02.conllu#s104_0	
105	6	and?	see (see think)	I think that I have seen all that I wish in this house , and that my time may be more profitably employed elsewhere .	file://conllu/en/doyle_wist.02.conllu#s105_0	
106	2	and?	revoir	Au revoir and good luck ! &quot;	file://conllu/en/doyle_wist.02.conllu#s106_0	
107	3	_	tell	I could tell by numerous subtle signs , which might have been lost upon anyone but myself , that Holmes was on a hot scent .	file://conllu/en/doyle_wist.02.conllu#s107_0	
108	11	as?	be	As impassive as ever to the casual observer , there were none the less a subdued eagerness and suggestion of tension in his brightened eyes and brisker manner which assured me that the game was afoot .	file://conllu/en/doyle_wist.02.conllu#s108_0	
109	5	after?	say	After his habit he said nothing , and after mine I asked no questions .	file://conllu/en/doyle_wist.02.conllu#s109_0	
110	1	for?	sufficient	Sufficient for me to share the sport and lend my humble help to the capture without distracting that intent brain with needless interruption .	file://conllu/en/doyle_wist.02.conllu#s110_0	
111	3	_	come	All would come round to me in due time .	file://conllu/en/doyle_wist.02.conllu#s111_0	
112	2	therefore?	wait	I waited , therefore but to my ever deepening disappointment I waited in vain .	file://conllu/en/doyle_wist.02.conllu#s112_0	
113	2	and?	succeed	Day succeeded day , and my friend took no step forward .	file://conllu/en/doyle_wist.02.conllu#s113_0	
114	4	and?	spend	One morning he spent in town , and I learned from a casual reference that he had visited the British Museum .	file://conllu/en/doyle_wist.02.conllu#s114_0	
115	1	for?	save	Save for this one excursion , he spent his days in long and often solitary walks , or in chatting with a number of village gossips whose acquaintance he had cultivated .	file://conllu/en/doyle_wist.02.conllu#s115_0	
116	21	_	remarke	&quot; I 'm sure , Watson , a week in the country will be invaluable to you , &quot; he remarked .	file://conllu/en/doyle_wist.02.conllu#s116_0	
117	3	_	be (be pleasant)	&quot; It is very pleasant to see the first green shoots upon the hedges and the catkins on the hazels once again .	file://conllu/en/doyle_wist.02.conllu#s117_0	
118	17	_	be	With a spud , a tin box , and an elementary book on botany , there are instructive days to be spent . &quot;	file://conllu/en/doyle_wist.02.conllu#s118_0	
119	2	but?	prowl	He prowled about with this equipment himself , but it was a poor show of plants which he would bring back of an evening .	file://conllu/en/doyle_wist.02.conllu#s119_0	
120	6	_	come	Occasionally in our rambles we came across Inspector Baynes .	file://conllu/en/doyle_wist.02.conllu#s120_0	
121	5	_	face	His fat , red face wreathed itself in smiles and his small eyes glittered as he greeted my companion .	file://conllu/en/doyle_wist.02.conllu#s121_0	
122	2	but?	say	He said little about the case , but from that little we gathered that he also was not dissatisfied at the course of events .	file://conllu/en/doyle_wist.02.conllu#s122_0	
123	3	however?	admit	I must admit , however , that I was somewhat surprised when , some five days after the crime , I opened my morning paper to find in large letters :	file://conllu/en/doyle_wist.02.conllu#s123_0	
124	11	as if?	spring	THE OXSHOTT MYSTERY A SOLUTION ARREST OF SUPPOSED ASSASSIN Holmes sprang in his chair as if he had been stung when I read the headlines .	file://conllu/en/doyle_wist.02.conllu#s124_0	
125	7	_	cry	&quot; By Jove ! &quot; he cried .	file://conllu/en/doyle_wist.02.conllu#s125_0	
126	5	_	mean	&quot; You do n't mean that Baynes has got him ? &quot;	file://conllu/en/doyle_wist.02.conllu#s126_0	
127	5	_	say	&quot; Apparently , &quot; said I as I read the following report : &quot; Great excitement was caused in Esher and the neighbouring district when it was learned late last night that an arrest had been effected in connection with the Oxshott murder .	file://conllu/en/doyle_wist.02.conllu#s127_0	
128	14	_	find (find remember)	It will be remembered that Mr. Garcia , of Wisteria Lodge , was found dead on Oxshott Common , his body showing signs of extreme violence , and that on the same night his servant and his cook fled , which appeared to show their participation in the crime .	file://conllu/en/doyle_wist.02.conllu#s128_0	
129	3	but?	suggest	It was suggested , but never proved , that the deceased gentleman may have had valuables in the house , and that their abstraction was the motive of the crime .	file://conllu/en/doyle_wist.02.conllu#s129_0	
130	4	and?	make	Every effort was made by Inspector Baynes , who has the case in hand , to ascertain the hiding place of the fugitives , and he had good reason to believe that they had not gone far but were lurking in some retreat which had been already prepared .	file://conllu/en/doyle_wist.02.conllu#s130_0	
131	2	however?	be (be certain)	It was certain from the first , however , that they would eventually be detected , as the cook , from the evidence of one or two tradespeople who have caught a glimpse of him through the window , was a man of most remarkable appearance being a huge and hideous mulatto , with yellowish features of a pronounced negroid type .	file://conllu/en/doyle_wist.02.conllu#s131_0	
132	5	since?	see	This man has been seen since the crime , for he was detected and pursued by Constable Walters on the same evening , when he had the audacity to revisit Wisteria Lodge .	file://conllu/en/doyle_wist.02.conllu#s132_0	
133	2	_	Baynes	Inspector Baynes , considering that such a visit must have some purpose in view and was likely , therefore , to be repeated , abandoned the house but left an ambuscade in the shrubbery .	file://conllu/en/doyle_wist.02.conllu#s133_0	
134	3	and?	walk	The man walked into the trap and was captured last night after a struggle in which Constable Downing was badly bitten by the savage .	file://conllu/en/doyle_wist.02.conllu#s134_0	
135	2	and?	understand	We understand that when the prisoner is brought before the magistrates a remand will be applied for by the police , and that great developments are hoped from his capture . &quot;	file://conllu/en/doyle_wist.02.conllu#s135_0	
136	11	once?	cry (cry see)	&quot; Really we must see Baynes at once , &quot; cried Holmes , picking up his hat .	file://conllu/en/doyle_wist.02.conllu#s136_0	
137	5	before?	catch	&quot; We will just catch him before he starts . &quot;	file://conllu/en/doyle_wist.02.conllu#s137_0	
138	2	and?	hurry	We hurried down the village street and found , as we had expected , that the inspector was just leaving his lodgings .	file://conllu/en/doyle_wist.02.conllu#s138_0	
139	4	_	see	&quot; You 've seen the paper , Mr. Holmes ? &quot;	file://conllu/en/doyle_wist.02.conllu#s139_0	
140	6	_	out (out hold ask)	he asked , holding one out to us .	file://conllu/en/doyle_wist.02.conllu#s140_0	
141	8	_	see	&quot; Yes , Baynes , I 've seen it .	file://conllu/en/doyle_wist.02.conllu#s141_0	
142	1	if?	pray (pray think)	Pray do n't think it a liberty if I give you a word of friendly warning . &quot;	file://conllu/en/doyle_wist.02.conllu#s142_0	
143	3	_	warning	&quot; Of warning , Mr. Holmes ? &quot;	file://conllu/en/doyle_wist.02.conllu#s143_0	
144	4	and?	look	&quot; I have looked into this case with some care , and I am not convinced that you are on the right lines .	file://conllu/en/doyle_wist.02.conllu#s144_0	
145	4	unless?	want	I do n't want you to commit yourself too far unless you are sure . &quot;	file://conllu/en/doyle_wist.02.conllu#s145_0	
146	7	_	Mr.	&quot; You 're very kind , Mr. Holmes . &quot;	file://conllu/en/doyle_wist.02.conllu#s146_0	
147	6	_	speak (speak assure)	&quot; I assure you I speak for your good . &quot;	file://conllu/en/doyle_wist.02.conllu#s147_0	
148	2	_	seem	It seemed to me that something like a wink quivered for an instant over one of Mr. Baynes 's tiny eyes .	file://conllu/en/doyle_wist.02.conllu#s148_0	
149	3	_	agree	&quot; We agreed to work on our own lines , Mr. Holmes .	file://conllu/en/doyle_wist.02.conllu#s149_0	
150	2	_	be (be what)	That 's what I am doing . &quot;	file://conllu/en/doyle_wist.02.conllu#s150_0	
151	8	_	say	&quot; Oh , very good , &quot; said Holmes .	file://conllu/en/doyle_wist.02.conllu#s151_0	
