# text = Golfer Langer is awarded the Sport Pyramid His experience on horseback is negligible.				
Golfer	SBJ	ne	OLD					
Langer								
is								
awarded								
the								
Sport								
Pyramid								
His	other_3	pron.ppos	OLD					
experience	SBJ_2	def-np.poss	OLD					
on								
horseback	other_3	indef-np.bare						
is								
negligible								
.							

# text = At the end of a golfing tournament in South Africa, Bernhard Langer and a colleague went for a ride along the beach for a bit of fun.				
At					1	At	_	
the					2	the	_	
end	other	def-np.the	OLD		3	end	_	
of					4	of	_	
a					5	a	_	
golfing					6	golfing	_	
tournament	other_2	indef-np.a			7	tournament	_	
in					8	in	_	
South					9	South	_	
Africa	other_3	ne	OLD		10	Africa	_	
,					11	,	_	
Bernhard	other_2	ne	OLD		12	Bernhard	set_14	
Langer					13	Langer	_	
and					14	and	_	
a					15	a	_	
colleague	other_2	indef-np.a			16	colleague	_	
went					17	went	_	
for					18	for	_	
a					19	a	_	
ride	other	indef-np.a			20	ride	_	
along					21	along	_	
the					22	the	_	
beach	other_2	def-np.the	OLD		23	beach	_	
for					24	for	_	
a					25	a	_	
bit	other	indef-np.a			26	bit	_	
of					27	of	_	
fun	other_2	indef-np.bare			28	fun	_	
.				29	.	_
		
# text = It was a first for the 58-year-old.	
It	SBJ	pron.pper	OLD		1	It	_	
was					2	was	_	
a					3	a	_	
first					4	first	_	
for								
the								
58					10	58	_	
_								
year	other_2	indef-np.quant						
_								
old								
.				12	.	_
		
--	
# text = CHIO: "Golden Sport Pyramid" for Bernhard Langer				
CHIO					1	CHIO	_	
:					2	:	_	
&quot;					3	''	_	
Golden					4	Golden	_	
Sport					5	Sport	_	
Pyramid	other	ne	OLD		6	Pyramid	_	
&quot;					7	''	_	
for					8	for	_	
Bernhard	other_2	ne	OLD		9	Bernhard	set_14	
Langer				10	Langer	_
		
# text = After a few minutes, the horse decided it wanted to go home, and raced back to its feeding trough at full tilt.				
After								
a								
few								
minutes	other	indef-np.a						
,								
the								
horse	SBJ	def-np.the	OLD					
decided								
it	SBJ_2	pron.pper	OLD					
wanted								
to								
go								
home								
,								
and								
raced								
back								
to								
its	other_5	pron.ppos	OLD					
feeding	other_4	def-np.poss	OLD					
trough								
at								
full								
tilt	other_6	indef-np.bare						
.							
	
# text = After a kilometre at this speed I was scared.				
After					1	After	_	
a					2	a	_	
kilometre	other	indef-np.a			3	kilometre	_	
at					4	at	_	
this					5	this	_	
speed	other_2	def-np.dem	OLD		6	speed	_	
I	SBJ	pron.pper	OLD		7	I	_	
was					8	was	_	
scared					9	scared	_	
.				10	.	_
		
--	
# text = "It wasn't a good experience," said Langer.	1	''	_	
&quot;								
It	SBJ_2	pron.pper	OLD		2	It	set_2	
was					3	was	_	
n't					4	n't	_	
a					5	a	_	
good					6	good	_	
experience	other	indef-np.a			7	experience	_	
,					8	,	_	
&quot;					9	''	_	
said					10	said	_	
Langer	SBJ	ne	OLD		11	Langer	set_14	
.				12	.	_
		
# text = And with that, his riding career came to an end again.	
And					1	And	_	
with					2	with	_	
that	other	pron.pds	OLD		3	that	_	
,					4	,	_	
his	other_2	pron.ppos	OLD		5	his	set_14	
riding					6	riding	_	
career	SBJ	def-np.poss	OLD		7	career	_	
came					8	came	_	
to					9	to	_	
an					10	an	_	
end	other	indef-np.a			11	end	_	
again					12	again	_	
.				13	.	_
		
# text = On Saturday, Germany's best golfer of all time - with 101 tournament wins under his belt - was once again near horses.	
On					1	On	_	
Saturday	other	ne	OLD		2	Saturday	_	
,					3	,	_	
Germany	other_2	ne	OLD		4	Germany	_	
's					5	's	_	
best					6	best	_	
golfer	SBJ	def-np.poss	OLD		7	golfer	set_14	
of					8	of	_	
all					9	all	_	
time	other_2	indef-np.a			10	time	_	
_					11	_	_	
with					12	with	_	
101					13	101	_	
tournament	other_2	indef-np.quant			14	tournament	_	
wins					15	wins	_	
under					16	under	_	
his	other_2	pron.ppos	OLD		17	his	set_14	
belt	other	def-np.poss	OLD		18	belt	_	
_					19	_	_	
was					20	was	_	
once					21	once	_	
again					22	again	_	
near					23	near	_	
horses	other_2	indef-np.bare			24	horses	_	
.				25	.	_
		
# text = He and his family toured the ALRV grounds, but he did not jump onto a horse for a photo.	
He	SBJ	pron.pper	OLD		1	He	set_14	
and					2	and	_	
his	other_3	pron.ppos	OLD		3	his	set_14	
family	other_2	def-np.poss	OLD		4	family	_	
toured					5	toured	_	
the					6	the	_	
ALRV					7	ALRV	_	
grounds	OBJ	def-np.the	OLD		8	grounds	_	
,					9	,	_	
but					10	but	_	
he	SBJ_2	pron.pper	OLD		11	he	set_14	
did					12	did	_	
not					13	not	_	
jump					14	jump	_	
onto					15	onto	_	
a					16	a	_	
horse	other_2	indef-np.a			17	horse	_	
for					18	for	_	
a					19	a	_	
photo	other_2	indef-np.a			20	photo	_	
.				21	.	_
		
# text = It was Langer's first time in Aachen, and at CHIO.	
It	SBJ	pron.pper	OLD		1	It	_	
was					2	was	_	
Langer	other	ne	OLD		3	Langer	set_14	
's					4	's	_	
first					5	first	_	
time	other	def-np.poss	OLD		6	time	_	
in					7	in	_	
Aachen	other	ne	OLD		8	Aachen	_	
,					9	,	_	
and					10	and	_	
at					11	at	_	
CHIO	other	indef-np.bare			12	CHIO	_	
.				13	.	_
		
# text = He had been thoroughly convinced.	
He	SBJ	pron.pper	OLD		1	He	set_14	
had					2	had	_	
been					3	been	_	
thoroughly					4	thoroughly	_	
convinced					5	convinced	_	
.				6	.	_
		
# text = The German Sport Aid foundation awarded the man from Anhausen with the Golden Sport Pyramid at a small gala event.	
The					1	The	_	
German					2	German	_	
Sport					3	Sport	_	
Aid					4	Aid	_	
foundation	other	def-np.the	OLD		5	foundation	_	
awarded					6	awarded	_	
the					7	the	_	
man	OBJ_2	def-np.the	OLD		8	man	_	
from					9	from	_	
Anhausen	other_3	ne	OLD		10	Anhausen	_	
with					11	with	_	
the					12	the	_	
Golden					13	Golden	_	
Sport					14	Sport	_	
Pyramid	other	ne	OLD		15	Pyramid	_	
at					16	at	_	
a					17	a	_	
small					18	small	_	
gala					19	gala	_	
event	other	indef-np.a			20	event	_	
.				21	.	_
		
# text = The friendly sportsman is not lacking for awards.	
The					1	The	_	
friendly					2	friendly	_	
sportsman	SBJ	def-np.the	OLD		3	sportsman	set_14	
is					4	is	_	
not					5	not	_	
lacking					6	lacking	_	
for					7	for	_	
awards	other	indef-np.bare			8	awards	_	
.				9	.	_
		
# text = The Federal Cross of Merit, the Silver Laurel Leaf, Champions Tour Player of the Year...	
The					1	The	_	
Federal					2	Federal	_	
Cross	other	ne	OLD		3	Cross	_	
of					4	of	_	
Merit	other	ne	OLD		5	Merit	_	
,					6	,	_	
the					7	the	_	
Silver					8	Silver	_	
Laurel					9	Laurel	_	
Leaf	other	ne	OLD		10	Leaf	_	
,					11	,	_	
Champions					12	Champions	_	
Tour					13	Tour	_	
Player	other	ne	OLD		14	Player	_	
of					15	of	_	
the					16	the	_	
Year	other_2	def-np.the	OLD		17	Year	_	
...				18	...	_
		
# text = Even the British Queen has bestowed an honour upon him.	
Even					1	Even	_	
the					2	the	_	
British					3	British	_	
Queen	SBJ	ne	OLD		4	Queen	_	
has					5	has	_	
bestowed					6	bestowed	_	
an					7	an	_	
honour	OBJ	indef-np.a			8	honour	_	
upon					9	upon	_	
him	other_2	pron.pper	OLD		10	him	set_14	
.				11	.	_
		
# text = Langer is the 18th person to be awarded the Sport Pyramid.				
Langer	SBJ	ne	OLD					
is								
the								
18th								
person	other	def-np.the	OLD					
to								
be								
awarded								
the								
Sport								
Pyramid	OBJ_2	ne	OLD					
.							
	
# text = On Saturday, he met the first person to receive it, Hans Günter Winkler, in Aachen.				
On					1	On	_	
Saturday	other	ne	OLD		2	Saturday	_	
,					3	,	_	
he	SBJ	pron.pper	OLD		4	he	set_14	
met					5	met	_	
the					6	the	_	
first					7	first	_	
person	OBJ	def-np.the	OLD		8	person	_	
to					9	to	_	
receive					10	receive	_	
it	OBJ_3	pron.pper	OLD		11	it	set_10	
,					12	,	_	
Hans	other_2	ne	OLD		13	Hans	_	
Günter					14	Günter	_	
Winkler					15	Winkler	_	
,					16	,	_	
in					17	in	_	
Aachen					18	Aachen	_	
.				19	.	_
		
--				
# text = \"This award means a lot to me,\" said Langer, \"because it's not just given for sporting success, but also for social commitment.\"				
&quot;								
This								
award	SBJ_2	def-np.dem	OLD					
means								
a								
lot	OBJ_2	indef-np.a						
to								
me	other_2	pron.pper	OLD					
,								
&quot;								
said								
Langer	SBJ	ne	OLD					
,								
&quot;								
because								
it	SBJ_2	pron.pper	OLD					
's								
not								
just								
given								
for								
sporting								
success	OBJ_3	indef-np.bare						
,								
but								
also								
for								
social								
commitment	other_2	indef-np.bare						
.								
&quot;							
	
# text = Langer has been encouraging up-and-coming talent for years.				
Langer	SBJ	ne	OLD		1	Langer	set_14	
has					2	has	_	
been					3	been	_	
encouraging					4	encouraging	_	
up								
_								
and					5	and	_	
_								
coming					5	coming	_	
talent	OBJ_2	indef-np.bare			10	talent	_	
for								
years	other_2	indef-np.bare			12	years	_	
.				13	.	_
		
# text = And in this vein, he passed the prize money of 25,000 euros on straight away.	
And					1	And	_	
in					2	in	_	
this					3	this	_	
vein	other	def-np.dem	OLD		4	vein	_	
,					5	,	_	
he	SBJ	pron.pper	OLD		6	he	set_14	
passed					7	passed	_	
the					8	the	_	
prize					9	prize	_	
money	OBJ	def-np.the	OLD		10	money	_	
of					11	of	_	
25,000					12	25,000	_	
euros	other_2	indef-np.quant			13	euros	_	
on					14	on	_	
straight					15	straight	_	
away					16	away	_	
.				17	.	_
		
--	
# text = The two-time US master's champion was inaugurated into the "Hall of Fame for German Sport" on Saturday, along with 15 other outstanding sportspeople.				
The					1	The	_	
two					2	two	_	
_								
time					2	time	_	
US								
master	other_2	ne	OLD		4	master	_	
's								
champion	SBJ	def-np.poss	OLD					
was								
inaugurated					10	inaugurated	_	
into								
the								
&quot;								
Hall	other	def-np.the	OLD					
of								
Fame	other_2	indef-np.bare						
for								
German								
Sport	other_2	ne	OLD					
&quot;								
on								
Saturday	other	ne	OLD					
,								
along								
with								
15								
other								
outstanding								
sportspeople	other_2	indef-np.quant						
.							
	
# text = Those given the award include track athletes Hartwig Gauder and Harald Schmitt, gymnast Eberhard Gienger, fencers Cornelia Hanisch, Alexander Putsch and Arnd Schmitt, rower Peter-Michael Kolbe, bob-sleigh rider Meinhard Nehmer, judo player Frank Wieneke, show-jumper Alwin Schockemöhle, and, posthumously, handball player Erhard Wunderlich.				
Those	SBJ	pron.pds	OLD					
given								
the								
award	other_2	def-np.the	OLD					
include								
track								
athletes	OBJ	indef-np.bare						
Hartwig	other_2	ne	OLD					
Gauder								
and								
Harald	other_2	ne	OLD					
Schmitt								
,								
gymnast								
Eberhard	OBJ_2	ne	OLD					
Gienger								
,								
fencers								
Cornelia	OBJ_2	ne	OLD					
Hanisch								
,								
Alexander	other_3	ne	OLD					
Putsch								
and								
Arnd	other_3	ne	OLD					
Schmitt								
,								
rower								
Peter	other_3	ne	OLD					
_								
Michael								
Kolbe								
,								
bob								
-sleigh								
rider								
Meinhard	other_4	ne	OLD					
Nehmer								
,								
judo								
player								
Frank	OBJ_5	ne	OLD					
Wieneke								
,								
show	other_6	indef-np.bare						
_								
jumper	SBJ_8	indef-np.bare						
Alwin								
Schockemöhle	other_8	ne	OLD					
,								
and								
,								
posthumously								
,								
handball								
player								
Erhard	OBJ_8	ne	OLD					
Wunderlich								
.							

# text = Many of these sport legends came to Aachen on Saturday.				
Many	SBJ				1	Many	_	
of					2	of	_	
these					3	these	_	
sport					4	sport	_	
legends	other_2	def-np.dem	OLD		5	legends	set_19	
came					6	came	_	
to					7	to	_	
Aachen	other	ne	OLD		8	Aachen	_	
on					9	on	_	
Saturday	other	ne	OLD		10	Saturday	_	
.				11	.	_
		
# text = After the official part, the illustrious gathering wandered to the show-jumping stadium, where the Lavazza Prize was underway.	
After					1	After	_	
the					2	the	_	
official					3	official	_	
part	other	def-np.the	OLD		4	part	_	
,					5	,	_	
the					6	the	_	
illustrious					7	illustrious	_	
gathering	SBJ	def-np.the	OLD		8	gathering	_	
wandered					9	wandered	_	
to								
the								
show	other	def-np.the	OLD		12	show	_	
_								
jumping								
stadium	OBJ_3	indef-np.bare						
,								
where								
the								
Lavazza								
Prize	SBJ_5	ne	OLD					
was								
underway								
.				21	.	_
		
# text = Bernhard Langer kept his distance from the large animals.	
Bernhard	SBJ	ne	OLD		1	Bernhard	set_14	
Langer					2	Langer	_	
kept					3	kept	_	
his	other_2	pron.ppos	OLD		4	his	set_14	
distance	OBJ	def-np.poss	OLD		5	distance	_	
from					6	from	_	
the					7	the	_	
large					8	large	_	
animals	other	def-np.the	OLD		9	animals	_	
.				10	.	_
		


